refnis,localité,année,période,nombre transactions - maison,prix médian(€)-maison,prix premier quartile(€)-maison,prix troisième quartile(€)-maison,nombre transactions-appartement,prix médian(€)-appartement,prix premier quartile(€)-appartement,prix troisième quartile(€)-appartement,,,,0
21000,ARRONDISSEMENT DE BRUXELLES-CAPITALE,2023,Q1,20,845000,662500,1512500,1984,254000,190000,349000,,,,4
21000,ARRONDISSEMENT DE BRUXELLES-CAPITALE,2023,Q2,41,940000,755000,1580000,2491,255000,195000,349000,,,,4
21000,ARRONDISSEMENT DE BRUXELLES-CAPITALE,2023,Q3,26,850000,700000,1127500,2452,260000,200000,350000,,,,4
21000,ARRONDISSEMENT DE BRUXELLES-CAPITALE,2023,Q4,32,1415000,885000,1666000,2406,260000,200000,347000,,,,4
21000,ARRONDISSEMENT DE BRUXELLES-CAPITALE,2024,Q1,29,1100000,618000,1700000,2101,260000,198000,352500,,,,4
21000,ARRONDISSEMENT DE BRUXELLES-CAPITALE,2024,Q2,34,1087500,818000,1342500,2383,260000,199000,349000,,,,4
23000,ARRONDISSEMENT DE HAL-VILVORDE,2010,Q1,357,340000,275000,425000,203,165000,134000,205000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2010,Q2,343,340000,275000,440000,235,169000,131000,210000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2010,Q3,400,350000,285000,450000,230,175000,137000,203000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2010,Q4,321,350000,290000,450000,255,170000,135000,210000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2011,Q1,347,360000,290000,465000,257,170000,137000,208000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2011,Q2,388,347000,280000,440000,282,160000,128000,195000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2011,Q3,377,360000,287000,470000,266,165000,139000,210000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2011,Q4,377,350000,275000,450000,268,170000,138000,215000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2012,Q1,307,365000,280000,470000,260,178500,145000,220000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2012,Q2,355,375000,285000,470000,295,175000,140000,225000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2012,Q3,386,360000,300000,467500,270,173000,135000,221000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2012,Q4,418,350000,295000,471000,290,175500,133000,230000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2013,Q1,342,370000,296000,480000,265,175000,148000,217000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2013,Q2,330,365000,295000,455000,293,179000,146000,225000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2013,Q3,362,365000,305000,470000,282,180500,145000,220000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2013,Q4,356,355000,295000,470000,216,187250,150000,230000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2014,Q1,314,354500,287500,457500,227,182500,150000,215000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2014,Q2,399,360000,290000,465000,270,190000,155000,230000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2014,Q3,398,360000,295000,450000,293,179500,146500,230000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2014,Q4,583,352500,290000,450000,426,190000,150000,235000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2015,Q1,230,365000,290000,490000,213,180000,145000,228000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2015,Q2,299,361250,290000,455850,226,190000,150000,240000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2015,Q3,289,353000,275000,440000,185,186500,155000,240000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2015,Q4,335,373350,305000,470000,253,195000,148000,238000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2016,Q1,352,369000,300000,452500,266,186750,150500,235000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2016,Q2,425,365000,300000,468000,306,196750,150000,237000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2016,Q3,488,385000,317750,502250,326,189750,160000,237250,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2016,Q4,463,375000,310000,492500,322,190000,152500,235000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2017,Q1,449,390000,315000,480000,284,198500,155000,250000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2017,Q2,442,385000,305000,495000,317,200000,162500,240000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2017,Q3,419,390000,320000,485000,256,199000,160000,253000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2017,Q4,455,385000,315000,485000,327,191500,154000,245000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2018,Q1,426,382500,305000,490000,303,205000,155000,255000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2018,Q2,396,390000,320000,505000,297,202730,169000,236000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2018,Q3,476,395000,320000,520000,354,206790,164000,268000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2018,Q4,535,415000,335000,549000,392,205000,170000,255000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2019,Q1,458,400000,330000,490000,350,205000,165000,253500,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2019,Q2,434,410000,330000,538000,428,208000,175000,249000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2019,Q3,518,417000,341000,550000,390,215000,173000,262750,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2019,Q4,779,419000,340000,533000,566,215000,175000,265000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2020,Q1,220,415000,340000,560000,258,221500,174900,270000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2020,Q2,376,412250,340000,550000,357,219000,170000,275000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2020,Q3,403,420000,345000,550000,307,225000,173000,275000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2020,Q4,589,450000,365000,577000,449,225000,190000,283000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2021,Q1,486,480000,385000,625000,401,230000,192000,285000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2021,Q2,501,460000,360000,565000,452,240000,200000,295000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2021,Q3,498,495000,399000,635000,434,240000,200000,291800,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2021,Q4,416,479500,390000,640000,395,245000,200000,295000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2022,Q1,571,489000,395500,663000,513,249000,200000,299000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2022,Q2,475,515000,400000,650000,469,255000,210000,305000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2022,Q3,469,491164,400000,650000,426,260000,210000,317500,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2022,Q4,516,490000,390000,635000,462,255000,207000,305000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2023,Q1,397,520000,420000,685000,363,270000,215000,330000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2023,Q2,396,520000,400000,689000,458,265000,216000,325500,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2023,Q3,442,530000,415000,675000,363,257250,210000,315000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2023,Q4,483,510000,410000,660000,407,265000,220000,316000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2024,Q1,417,517000,410000,651000,366,262500,225000,325000,,,,5
23000,ARRONDISSEMENT DE HAL-VILVORDE,2024,Q2,412,495000,400000,641000,375,250500,205000,310000,,,,5
24000,ARRONDISSEMENT DE LOUVAIN,2010,Q1,323,261500,200000,350000,161,160000,110000,190000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2010,Q2,415,250000,205000,335000,194,166250,127500,200000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2010,Q3,391,270000,189000,350000,257,165400,102000,192500,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2010,Q4,428,270000,197000,340000,228,160000,100000,202500,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2011,Q1,352,270000,200000,350000,240,150000,87813,197500,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2011,Q2,358,269000,200000,360000,274,165000,100000,210000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2011,Q3,396,280000,200000,375000,255,168000,110000,220000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2011,Q4,416,280000,210000,375000,201,187500,130000,235000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2012,Q1,297,275000,217500,349500,184,189500,150000,235000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2012,Q2,377,290000,220000,375000,218,190000,138000,230000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2012,Q3,430,290000,225000,370000,252,190000,140000,230000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2012,Q4,399,280000,210000,365000,217,187000,130000,233000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2013,Q1,331,276500,208000,365000,194,210000,155000,250000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2013,Q2,316,275000,208000,375000,238,181000,142000,237250,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2013,Q3,405,295000,224000,380000,248,185000,135500,235000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2013,Q4,421,270000,200000,360000,204,190000,145000,242500,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2014,Q1,334,285000,210000,370000,210,190000,140000,237000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2014,Q2,423,270000,200000,356000,261,200000,143500,250000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2014,Q3,412,295000,220000,376000,288,181000,130000,248000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2014,Q4,714,277750,200000,365000,346,190000,140000,239500,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2015,Q1,201,270000,215000,373000,167,199000,150000,250000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2015,Q2,388,280000,215000,350000,240,200000,150750,260000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2015,Q3,454,300000,220000,395000,248,190000,140250,249000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2015,Q4,448,280000,210000,380000,213,195000,150000,252500,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2016,Q1,335,290000,210000,380000,191,206000,155000,255000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2016,Q2,432,290000,230000,378000,272,197500,150000,257500,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2016,Q3,436,305000,225000,400000,331,202000,140500,256750,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2016,Q4,494,300000,220000,379000,268,202350,149000,255000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2017,Q1,399,297000,235000,407500,217,205000,150000,257500,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2017,Q2,425,310000,225000,385000,293,208500,154250,267500,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2017,Q3,460,315000,235000,415000,258,188000,131500,253750,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2017,Q4,467,305000,230000,387000,248,213000,149000,260000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2018,Q1,451,325000,242500,420000,233,215000,156500,265000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2018,Q2,420,300000,235000,375000,253,206000,155000,265000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2018,Q3,526,325000,246500,405000,298,200000,147500,250000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2018,Q4,598,319000,245000,410000,313,205000,145000,265000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2019,Q1,429,335000,236250,414500,293,217150,162000,270000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2019,Q2,486,320000,245000,425000,338,215000,155000,275000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2019,Q3,518,340000,262500,430000,356,220000,160000,275000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2019,Q4,929,325000,255000,415000,456,229500,175000,285000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2020,Q1,198,330000,239000,440000,234,225000,164000,292000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2020,Q2,410,339000,250000,430000,274,235000,170000,294000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2020,Q3,494,340000,258000,439000,325,240000,177000,295000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2020,Q4,701,355000,269500,449500,375,234500,180000,287000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2021,Q1,494,360000,258000,465000,268,240000,180500,299000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2021,Q2,509,367100,280000,475000,399,250000,195000,315000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2021,Q3,574,378250,275000,485100,418,235000,170000,300000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2021,Q4,461,385000,272000,525000,350,251450,178250,317327,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2022,Q1,668,395000,280000,522500,402,265000,195000,341250,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2022,Q2,480,380000,280000,500000,435,260000,185000,329000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2022,Q3,560,410000,325000,545000,511,257500,188000,320000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2022,Q4,626,385000,285500,503000,461,275000,210000,331000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2023,Q1,415,415500,310000,550000,370,275000,215000,338000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2023,Q2,461,389954,294000,521000,392,270000,198000,330000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2023,Q3,502,400000,300000,547000,430,261232,195000,335000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2023,Q4,533,400000,295000,535000,427,272500,220000,330000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2024,Q1,445,420000,310000,535000,323,280000,217500,350000,,,,6
24000,ARRONDISSEMENT DE LOUVAIN,2024,Q2,431,412500,307500,550000,401,284750,220000,352500,,,,6
25000,ARRONDISSEMENT DE NIVELLES,2010,Q1,328,300500,249500,420000,136,150000,105100,210000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2010,Q2,344,320000,249950,410000,131,154000,115000,210000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2010,Q3,377,328000,250000,435000,162,160000,118000,201000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2010,Q4,359,320000,255000,420000,149,165000,130000,210000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2011,Q1,352,315000,245000,428000,153,160000,130000,200000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2011,Q2,333,340000,255000,450000,184,170000,125000,220000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2011,Q3,395,340000,275000,442500,161,175000,125000,225000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2011,Q4,384,345000,270000,451000,171,165000,132000,215000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2012,Q1,290,339600,260000,450000,141,185000,149000,235000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2012,Q2,351,330000,250000,449500,200,191775,149500,245000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2012,Q3,382,330000,262500,440000,189,183000,140000,239000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2012,Q4,418,345000,268000,440000,198,190000,149000,235000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2013,Q1,331,350000,276000,460000,156,165000,130000,232000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2013,Q2,363,332000,250000,430000,180,186000,146667,230000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2013,Q3,371,340000,270000,440000,166,185000,141000,234000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2013,Q4,372,330000,260000,431000,171,175000,130000,230000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2014,Q1,324,350000,270000,450000,167,170000,130000,220000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2014,Q2,354,325000,245000,430000,184,167250,135000,218000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2014,Q3,397,340000,262500,445000,201,190000,152000,249000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2014,Q4,445,321000,255000,420000,156,178500,145000,227000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2015,Q1,307,335000,250000,426000,160,187000,140000,230000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2015,Q2,357,321250,250000,430000,215,179250,135000,235000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2015,Q3,461,350000,266000,450000,210,170000,125000,224000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2015,Q4,491,350000,265000,447500,200,178000,138500,236000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2016,Q1,316,340000,270000,475000,168,189000,135006,235000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2016,Q2,363,340000,260000,430000,233,180000,140000,238000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2016,Q3,437,340000,275000,428500,242,190000,149000,250000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2016,Q4,425,350000,275000,450000,216,185000,140000,242500,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2017,Q1,427,365000,280000,485000,197,198750,150000,265000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2017,Q2,383,370000,277500,480000,218,191000,150000,250000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2017,Q3,392,360000,280000,467500,209,192500,139000,250000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2017,Q4,373,355000,275000,475000,172,200000,165000,252500,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2018,Q1,393,370000,290000,475000,271,195000,152750,250000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2018,Q2,386,370000,295000,500000,234,190000,154000,249000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2018,Q3,446,365000,290000,499000,278,200000,140000,265000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2018,Q4,489,360000,280000,485000,210,192500,149500,260000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2019,Q1,386,370000,290000,492000,209,210000,170000,259500,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2019,Q2,404,372250,292000,492000,259,214000,170000,265000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2019,Q3,432,385000,307250,540000,215,215000,155000,267000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2019,Q4,451,385000,310000,485000,252,210000,160000,267500,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2020,Q1,369,375000,310000,508000,173,230000,170000,285000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2020,Q2,349,395000,315000,535000,221,229000,170000,285000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2020,Q3,356,417500,323750,540000,189,211250,153570,275000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2020,Q4,535,425000,340000,555000,298,221250,175000,280000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2021,Q1,405,425000,340000,560000,224,230000,172500,285000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2021,Q2,407,445000,350000,600000,271,210000,155000,280000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2021,Q3,424,445500,350000,600000,261,240000,185000,325000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2021,Q4,438,450000,351000,610000,250,233500,178000,280000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2022,Q1,366,465000,350000,610000,241,240000,190000,312000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2022,Q2,386,470000,350000,640000,277,254600,190000,300600,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2022,Q3,416,450000,350000,640000,258,250000,195000,307200,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2022,Q4,436,470000,365000,610000,263,230000,175000,295000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2023,Q1,338,475000,356000,600000,215,255500,193333,320000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2023,Q2,352,450000,340000,580000,245,255000,183000,320000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2023,Q3,376,457500,350000,620000,274,240000,188000,305000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2023,Q4,447,460000,366000,625000,237,235000,185000,300000,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2024,Q1,326,440000,330000,570000,239,230000,175000,299500,,,,7
25000,ARRONDISSEMENT DE NIVELLES,2024,Q2,324,449000,340000,610000,262,250000,185000,328000,,,,7
31000,ARRONDISSEMENT DE BRUGES,2010,Q1,114,285800,230000,379500,313,213000,152000,359000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2010,Q2,141,300000,240000,380000,331,205000,140000,350000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2010,Q3,188,315000,250000,420000,306,208630,146500,350000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2010,Q4,160,311250,250000,420000,400,223500,155000,360000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2011,Q1,148,320000,249000,445604,307,219000,150000,410000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2011,Q2,153,331250,235000,440000,344,230000,157000,416000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2011,Q3,142,370000,300000,550000,330,236138,157500,360000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2011,Q4,175,305000,255000,415000,467,230000,154400,380000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2012,Q1,97,325000,275000,440000,309,250000,165000,400000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2012,Q2,159,309000,250000,479000,346,239250,157800,390000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2012,Q3,148,320000,244500,475000,314,230000,160000,415000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2012,Q4,170,327000,250000,450000,399,225000,160000,389000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2013,Q1,157,334000,251250,480000,341,224000,160000,330000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2013,Q2,144,337500,259700,472500,337,265000,159250,432500,,,,8
31000,ARRONDISSEMENT DE BRUGES,2013,Q3,162,350000,275000,495000,341,227391,162500,373750,,,,8
31000,ARRONDISSEMENT DE BRUGES,2013,Q4,162,320000,250000,400000,350,230000,160000,385000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2014,Q1,120,320000,260000,395000,304,230000,153500,390000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2014,Q2,152,344500,260000,462500,411,230042,163750,345000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2014,Q3,153,343000,277000,485000,306,240000,158000,415000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2014,Q4,298,320000,255000,425000,491,222750,159500,350000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2015,Q1,90,325000,275000,450000,344,255000,160000,390000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2015,Q2,167,375000,285000,600000,347,247750,171000,417750,,,,8
31000,ARRONDISSEMENT DE BRUGES,2015,Q3,175,351250,272500,600000,337,250000,161250,422500,,,,8
31000,ARRONDISSEMENT DE BRUGES,2015,Q4,185,385000,293000,571500,457,240000,160000,420000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2016,Q1,155,345000,275000,470000,372,250000,173525,380000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2016,Q2,177,343750,263000,450000,450,225000,162250,362500,,,,8
31000,ARRONDISSEMENT DE BRUGES,2016,Q3,206,343500,270000,450000,420,225000,165000,380000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2016,Q4,238,339750,270000,480000,544,250000,166000,370000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2017,Q1,195,370000,295000,570000,424,250000,165000,400000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2017,Q2,160,359500,277500,522500,483,250000,172500,430000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2017,Q3,209,349900,270000,480000,454,259000,167500,400000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2017,Q4,230,395000,300000,575000,514,255000,170000,380000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2018,Q1,183,350000,280000,520000,433,251000,167000,410000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2018,Q2,179,333750,260000,457000,422,265000,177000,388000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2018,Q3,224,378500,307000,517150,432,240000,165000,430000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2018,Q4,256,370000,295000,540000,549,235500,168000,385000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2019,Q1,210,355000,270000,505000,431,260000,175000,430000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2019,Q2,214,399000,298000,525000,553,265000,175000,410000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2019,Q3,214,365000,297000,498000,491,255000,175000,417500,,,,8
31000,ARRONDISSEMENT DE BRUGES,2019,Q4,385,380000,300000,510000,711,250000,170000,401500,,,,8
31000,ARRONDISSEMENT DE BRUGES,2020,Q1,119,436500,290000,710000,436,256000,170000,460000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2020,Q2,158,380000,311000,532000,436,268750,180000,445000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2020,Q3,197,430000,295000,640000,496,253000,179000,430000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2020,Q4,289,410000,325000,590000,792,295000,200000,490000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2021,Q1,219,430000,335000,678000,699,292750,195000,512500,,,,8
31000,ARRONDISSEMENT DE BRUGES,2021,Q2,206,400000,320000,645000,719,300000,195000,540000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2021,Q3,247,450000,355000,635000,609,310000,215000,499000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2021,Q4,180,469000,345000,749000,749,299000,209450,537275,,,,8
31000,ARRONDISSEMENT DE BRUGES,2022,Q1,257,462250,360000,685000,550,291250,208000,472000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2022,Q2,247,450000,350000,599000,559,304500,202500,547500,,,,8
31000,ARRONDISSEMENT DE BRUGES,2022,Q3,243,455000,365000,670000,498,300000,200000,575000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2022,Q4,256,488000,345000,702500,622,305250,200000,545000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2023,Q1,150,460000,355500,660422,440,330000,220000,600000,,,,8
31000,ARRONDISSEMENT DE BRUGES,2023,Q2,162,440000,350000,605000,516,315000,210000,580000,,,,8
